Shape_Leng,Shape_Area,ADM2_EN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,SD_EN,SD_PCODE
0.41632035741,0.00878996154,Unuimo,NG017027,Unuimo,,,Imo,NG017,Nigeria,NG,2016-11-29,2019-04-17,,Imo North,NG01702
0.85955786992,0.02827063568,Uruan,NG003029,Uruan,,,Akwa Ibom,NG003,Nigeria,NG,2016-11-29,2019-04-17,,Akwa Ibom North East,NG00301
0.51902576852,0.00943816245,Urue-Offong/Oruko,NG003030,Urue-Offong/Oruko,,,Akwa Ibom,NG003,Nigeria,NG,2016-11-29,2019-04-17,,Akwa Ibom South,NG00303
1.86697701679,0.11294674550,Ushongo,NG007022,Ushongo,,,Benue,NG007,Nigeria,NG,2016-11-29,2019-04-17,,Benue North East,NG00701
1.74231207549,0.12236428824,Ussa,NG035013,Ussa,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba South,NG03503
0.49860404446,0.00917674027,Uvwie,NG010022,Uvwie,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta Central,NG01001
0.96898098246,0.01497429404,Uyo,NG003031,Uyo,,,Akwa Ibom,NG003,Nigeria,NG,2016-11-29,2019-04-17,,Akwa Ibom North East,NG00301
1.63215927913,0.06884661899,Uzo-Uwani,NG014017,Uzo-Uwani,,,Enugu,NG014,Nigeria,NG,2016-11-29,2019-04-17,,Enugu North,NG01401
1.34155613723,0.07999777952,Vandeikya,NG007023,Vandeikya,,,Benue,NG007,Nigeria,NG,2016-11-29,2019-04-17,,Benue North East,NG00701
1.25312435524,0.05528811936,Wamako,NG034021,Wamako,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto North,NG03402
1.46236906016,0.09952730564,Wamba,NG026013,Wamba,,,Nasarawa,NG026,Nigeria,NG,2016-11-29,2019-04-17,,Nassarawa North,NG02602
0.80031385917,0.03018979050,Warawa,NG020043,Warawa,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano Central,NG02002
0.92037289350,0.05452664294,Warji,NG005019,Warji,,,Bauchi,NG005,Nigeria,NG,2016-11-29,2019-04-17,,Bauchi Central,NG00501
2.38700361599,0.14991137682,Warri North,NG010023,Warri North,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta South,NG01003
1.40412007892,0.04780948050,Warri South,NG010024,Warri South,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta South,NG01003
2.14885605865,0.13833964343,Warri South West,NG010025,Warri South West,,,Delta,NG010,Nigeria,NG,2016-11-29,2019-04-17,,Delta South,NG01003
3.67794217463,0.33923461365,Wasagu/Danko,NG022019,Wasagu/Danko,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi South,NG02203
2.92231480486,0.40952298188,Wase,NG032017,Wase,,,Plateau,NG032,Nigeria,NG,2016-11-29,2019-04-17,,Plateau South,NG03203
1.06850464098,0.03002242935,Wudil,NG020044,Wudil,,,Kano,NG020,Nigeria,NG,2016-11-29,2019-04-17,,Kano South,NG02001
3.08621207744,0.32282483242,Wukari,NG035014,Wukari,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba South,NG03503
1.36308478045,0.05674495515,Wurno,NG034022,Wurno,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto East,NG03401
2.31180106593,0.14918750544,Wushishi,NG027025,Wushishi,,,Niger,NG027,Nigeria,NG,2016-11-29,2019-04-17,,Niger North,NG02702
1.08540012840,0.06397044703,Yabo,NG034023,Yabo,,,Sokoto,NG034,Nigeria,NG,2016-11-29,2019-04-17,,Sokoto South,NG03403
2.09732539812,0.12084048908,Yagba East,NG023020,Yagba East,,,Kogi,NG023,Nigeria,NG,2016-11-29,2019-04-17,,Kogi West,NG02303
1.59407633078,0.10548495675,Yagba West,NG023021,Yagba West,,,Kogi,NG023,Nigeria,NG,2016-11-29,2019-04-17,,Kogi West,NG02303
0.97379977806,0.05381105024,Yakurr,NG009018,Yakurr,,,Cross River,NG009,Nigeria,NG,2016-11-29,2019-04-17,,Cross River Central,NG00901
2.37319998812,0.14587933842,Yala,NG009019,Yala,,,Cross River,NG009,Nigeria,NG,2016-11-29,2019-04-17,,Cross River North,NG00902
2.33355684395,0.16182106760,Yamaltu/Deba,NG016011,Yamaltu/Deba,,,Gombe,NG016,Nigeria,NG,2016-11-29,2019-04-17,,Gombe Central,NG01601
0.91993102249,0.02814158858,Yankwashi,NG018027,Yankwashi,,,Jigawa,NG018,Nigeria,NG,2016-11-29,2019-04-17,,Jigawa North-West,NG01802
0.70408747447,0.01015129887,Yauri,NG022020,Yauri,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi South,NG02203
1.38004703760,0.05563720934,Yenegoa,NG006008,Yenegoa,,,Bayelsa,NG006,Nigeria,NG,2016-11-29,2019-04-17,,Bayelsa Central,NG00601
0.27434290083,0.00522788647,Yola North,NG002020,Yola North,,,Adamawa,NG002,Nigeria,NG,2016-11-29,2019-04-17,,Adamawa Central,NG00201
1.65703758853,0.07661156927,Yola South,NG002021,Yola South,,,Adamawa,NG002,Nigeria,NG,2016-11-29,2019-04-17,,Adamawa Central,NG00201
1.82807537329,0.10461280688,Yorro,NG035015,Yorro,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba North,NG03502
3.11199746879,0.31802192039,Yunusari,NG036016,Yunusari,,,Yobe,NG036,Nigeria,NG,2016-11-29,2019-04-17,,Yobe East,NG03601
3.34155383441,0.32222961588,Yusufari,NG036017,Yusufari,,,Yobe,NG036,Nigeria,NG,2016-11-29,2019-04-17,,Yobe North,NG03602
2.55831979749,0.15810423428,Zaki,NG005020,Zaki,,,Bauchi,NG005,Nigeria,NG,2016-11-29,2019-04-17,,Bauchi North,NG00502
1.00330233482,0.04327195715,Zango,NG021034,Zango,,,Katsina,NG021,Nigeria,NG,2016-11-29,2019-04-17,,Katsina North,NG02102
1.97333942583,0.19229995895,Zango-Kataf,NG019022,Zango-Kataf,,,Kaduna,NG019,Nigeria,NG,2016-11-29,2019-04-17,,Kaduna South,NG01903
1.06411209468,0.03258624736,Zaria,NG019023,Zaria,,,Kaduna,NG019,Nigeria,NG,2016-11-29,2019-04-17,,Kaduna North,NG01902
1.18619500143,0.08446358409,Zing,NG035016,Zing,,,Taraba,NG035,Nigeria,NG,2016-11-29,2019-04-17,,Taraba North,NG03502
2.61193403579,0.22353756790,Zurmi,NG037014,Zurmi,,,Zamfara,NG037,Nigeria,NG,2016-11-29,2019-04-17,,Zamfara North,NG03702
1.58045907975,0.05777613113,Zuru,NG022021,Zuru,,,Kebbi,NG022,Nigeria,NG,2016-11-29,2019-04-17,,Kebbi South,NG02203
